"","id","puzzle","solution","clues","difficulty","level"
"2640",1062331,"61.3...8..8.......5...97.....56...383.....2......4.56.7.6..........6.3.4.5.7....9",6.19324785287156e+80,25,4,"Hard"
"2641",381972,"........9.21..874.5........9.4...26..5.....8..8..1...3...689.5...6..1....4.2.....",4.78125639321969e+80,24,4.2,"Hard"
"2642",718769,"3......1..8..3..5....85...215..48.....76.....83....9..7...2536....3......4...1...",3.6527481928414e+80,25,5,"Hard"
"2643",2662895,"..35..4.86.2..9......32.79..1...7.........8..3..8..1..9...6..4..5.......1.4.9...3",7.93516428642789e+80,25,4.6,"Hard"
"2644",784886,".....4.5.....1.3....1...9.6..3.6....2..34...8..89.7..4..6..25...92.7.....1.6.....",6.37294851925816e+80,25,4.2,"Hard"
"2645",2743428,"..2...4.3...1..........7.6864......12...4.39.....16...8.16..9....5....877..8.....",9.72568413486133e+80,25,4.9,"Hard"
"2646",1437728,".6.4......2319.4...8...5..........85..5.2.6.4.9....2.....6...4.3.9...1....2.5.3..",5.61472839723198e+80,25,4.5,"Hard"
"2647",2842004,"....41859...6....1.15...3..45..8..3.6.9.....5.2...7........9.2.....2..13...47....",2.67341859934658e+80,26,4.6,"Hard"
"2648",2574973,".2..786........14....5...827..6.......9..3.6..5.9.4.3..943.............18.2.9....",9.21478653568239e+80,25,4,"Hard"
"2649",1126692,"..91.5...1.....2.6..84.....9....83..2....4.7...67...14........74......9..75..3...",3.69125748154879e+80,24,4.9,"Hard"
"2650",746778,"..8.....1.7.3.8.....264...3....3.2.....2....7..9....5.9.....1......9..765.48.....",3.58972461476319e+80,23,4,"Hard"
"2651",382209,"...2.3.6...579..8..1...53..7.1.......526...3.3.85.1....7...8..2...........31.9.5.",8.97213465435796e+80,27,5.1,"Hard"
"2652",733732,"..........6.348....2....7.8.39.8.6...7...6..3..6...5....782...641...9.8.......12.",5.83297461761348e+80,26,5,"Hard"
"2653",286388,"16........7..4.2....31...47..........3.2..6.5...9.1..2.9.3.2..1.2....5.9...4.....",1.64827953879543e+80,24,4,"Hard"
"2654",549525,".8.5..7...5..31..47....8.....5...2.3.4.31....6....5.......97.3..17...68.3........",4.83529716956732e+80,25,4.3,"Hard"
"2655",772393,"...413..69..8....3....2.87..5.....347.8...9..4..25....6.......9....4.....293...47",5.87413296912876e+80,27,4,"Hard"
"2656",765416,"2.8..........2.6.9.3...78..6.2.7...11.3...9.......8....5.7.....8.43.9.6...6.8..5.",2.68934715417826e+80,26,4.1,"Hard"
"2657",2612147,"9..1.4..68.....4...3.685......8..9..........36.5..2.1...4.135...........2..7.6.4.",9.52174836876329e+80,25,5,"Hard"
"2658",416777,".7.4.31.6...............58.5...4....8.369...7...2..6...1........59.6...3..63.7...",9.75483126681529e+80,24,4,"Hard"
"2659",2808009,"......7....1...92..4.2.8..5.3..146...1..57.....8...3...25.....3..97....11....2...",2.93561748851474e+80,25,4.2,"Hard"
"2660",2485712,"...8....6......3.15.....98.91.5.3...6.82.......3.8..4......8.9..36.1.2...9..2...4",3.21879456789654e+80,26,4.4,"Hard"
"2661",2047264,".....214....68....1...9..26..7.6...8.........625...7..8...5....45......3....1..9.",5.86732149294681e+80,23,4.6,"Hard"
"2662",367015,".5....4....84.52......1..36..1.4..72..39......9..6...........5..4.8.6..9.....48..",1.52639487638475e+80,24,4,"Hard"
"2663",1230059,"5.4.8..2......9.....67...1.6.714..5...........9..6..47.2.....9...1...3.8....1...5",5.7468192321346e+80,24,4.4,"Hard"
"2664",2016159,"..8............5482..54.97......1...8..4....7..5.6..9...9...65....62......19.5..2",4.58796231796214e+80,25,4.6,"Hard"
"2665",2321015,"78.5.....4.2..7.........8.1..54..29......5..6....3..489...1.3........68..4.95....",7.81596432432188e+80,25,4.6,"Hard"
"2666",1451060,"..48.71....8.51.9........7....9...15..7..4....51...8...4....9.26......4...5.3....",5.64897123378251e+80,24,4.1,"Hard"
"2667",2652663,".51.......7...6......5...28......7......4.2....9.38.1.3.7.1...49.....3....4...5..",6.51823947872496e+80,22,4.4,"Hard"
"2668",2819131,"...1...9.3.4....6.69...83...2.3...............86..2..1....598......2...77.9..3...",2.78136594354297e+80,23,4.4,"Hard"
"2669",2840730,"5289.......1.....54.....6....6..7..8...5....2.....473.1...6...9.9...2.5...3...4..",5.28976314761438e+80,24,4.2,"Hard"
"2670",417702,"35.9..........3..2..9.1......4.95.13.3......76..7.....9.6...2.....4.7.3.........5",3.52976481167844e+80,23,4.4,"Hard"
"2671",460697,"..........7...6428....81.69..4.2..16.9...4...2.5......7....91543..1.....9........",5.68492371179356e+80,25,4,"Hard"
"2672",1461124,"........42...13..8.3..8......8..2..1.....6....49..85.2.51.2.......3..9..7..5...8.",8.16275394274914e+80,24,4.5,"Hard"
"2673",1038485,"8....6...6...7...3..95..8....54..1....8.39....4......7.......5.4..35..2...29..6..",8.37296415654871e+80,24,4.9,"Hard"
"2674",807875,".36.4.....1.38....4....5....8.....1..6..395.8..7..49..8.......26....7.8...3.5.7..",7.36241895519386e+80,26,4.5,"Hard"
"2675",1193177,"..9.....1.3...85..1.4.3...8....746...6...3....182......87...2...41....3.2...5....",8.79542361632719e+80,25,4,"Hard"
"2676",46794,".1..84.7.6..1..4.......7.8.4...95.........1.43.......7..3..2.9.9.........6....8..",5.19284376687153e+80,22,4.4,"Hard"
"2677",1040008,"....9.........5..87.......6..4.8.56..9.6..4...1...7....29.1......3..6.19...4..2..",3.62198745941765e+80,23,4,"Hard"
"2678",2275874,"...9..1.57.........5..7..82.6..8....4..1.....2...3.8.6.....4.69.....5...13...92..",8.26943175791259e+80,24,4.1,"Hard"
"2679",893089,".397.....2....9.......3.4.53.......8.9....1...1.8.3..4.....82......6.5..8.6297...",4.3978561226515e+80,25,4.4,"Hard"
"2680",1157311,"63.....8.......96..28..9.7.....8.25...........16.523..8.......1....36....5..78.4.",6.39714582571824e+80,25,4.5,"Hard"
"2681",141516,"......1.95.4....8.6....4.....1...9.2.3...8..4...6...7....1.......259...7.9...7...",3.28756149574921e+80,22,4.1,"Hard"
"2682",2580871,"4..8...63..5...2..8.2..4.......6..2...7.1...9..1......5..2...4.9...58......9....6",4.79825163135697e+80,23,4.1,"Hard"
"2683",244407,"..97.........3..2.3..2..7....2...4...4...953....3.187..96....43.74....5.5.....9..",4.29716385657938e+80,26,4.3,"Hard"
"2684",954783,"85...16....74.5....4..2....4......9..6...91.4...1....3.7...45..3...58......31..8.",8.52731649637495e+80,26,4,"Hard"
"2685",2539248,"75......34.16...5.3.....2.....2..........3..183..5.62..9..........8.5.....61....7",7.52498163481633e+80,23,4.3,"Hard"
"2686",1799811,"73........6....2.....1....5....3..8.9..8.....2..7...363....95...4.....6.....56..1",7.35624819168597e+80,22,4.1,"Hard"
"2687",141876,"1.74....8.39...6.......79....8..4...7..58.........63........1....37...2.4...12.73",1.57469238239852e+80,25,5.9,"Hard"
"2688",457354,".....392.31....7.4..9....3.....8..67.3.2.61..5...1...28.........4..97.....7...6.5",4.65873921318963e+80,26,4.1,"Hard"
"2689",2250099,"..8..2..6.......1.96......58.6.9..3...758...1........4.9..5...7...73..4....4...5.",4.58912376723646e+80,24,4.3,"Hard"
"2690",114364,"....82.3.........465..4.9..........7..3..6..2217..86..5.6.........2......9.4...8.",4.7958213613868e+80,23,4.3,"Hard"
"2691",2332141,"3.4.8...9......25.1.......3.6..9.1....731..........79.69..5.....41..8.......2..4.",3.24185679879634e+80,24,4.2,"Hard"
"2692",2764951,"....57..9....1.85..17...2..3...76..41.....6..48...............2...9..7..6...84..5",2.38657149964214e+80,24,4,"Hard"
"2693",2457629,"..9..8...4...1.2.....3..75.....6.8.......3.171..8....5.6.1...4...8.4.39.2........",3.29758461475916e+80,24,4.1,"Hard"
"2694",2043125,"....6........7.3.1.7.4.5.8.....5.497.84..............3.5.14......2.....5.9..86.4.",9.38261574425879e+80,24,4.2,"Hard"
"2695",2507579,"6..78.4.....3.4..9.....1....8..4.........681..62..3....2.9.......3.256....1.....5",6.19782453257364e+80,24,4.5,"Hard"
"2696",1540486,"..4..3.7...9.6..1..1..5.6..372...............4..6.8......5....7.....423.1...3.4.8",5.64813972839268e+80,24,4.1,"Hard"
"2697",2606342,"8.....7.5..1..83....3.5............4.3.69.2...6..2..9.1..93.....5.7....2..4.....1",8.42369715571248e+80,24,4.1,"Hard"
"2698",1600451,"8.....74...6.7..5.9....1......29.4..39....8...1.6......4....2.9.....4..77...3....",8.51962743236479e+80,23,4.7,"Hard"
"2699",2217931,"...6..4.2.....863...1.2....4...8...1....67.....9..3.2.78.....4...5......36.......",8.93675412247919e+80,22,4.3,"Hard"
"2700",2847804,"...2.4....7.85..6..5...9........3..7.......8..62....1..97......6...1.3....3.2.5.1",8.16234795379851e+80,23,4.7,"Hard"
"2701",90234,"9.1.3......59..4........2..7..6....38.67..1.......9.6.2....76.....85...4.4...2..8",9.61234785325978e+80,25,4.2,"Hard"
"2702",2929287,"....9.2..52...39....8..5.134.....5....3.....9.5.7.6......8.....1.9.674.....95.1..",3.14698275526174e+80,26,4.3,"Hard"
"2703",856843,"12..3...6.....2..1.4.9..3..592.........7.........4.89....4..6...1..53.....9...1..",1.27534986953863e+80,23,5.1,"Hard"
"2704",573340,"5...8.....2....8..6.12...9....8..7.............41..3.295.....6...7.3....1....95..",5.43986217729416e+80,22,4.2,"Hard"
"2705",2542988,"..8.7.....1.8........4.6....5..3.7........31979.......3..1...97.7..4.5.2..532..4.",4.38572961617893e+80,26,4.1,"Hard"
"2706",2833872,"9.7..4..1425.......1....9..7..6..83.....8...7..3...2.52....37..5...7...6...5.9...",9.67234581425919e+80,26,4.6,"Hard"
"2707",1356899,"....871............1..2..8.9...74.2...59......6....4.93.7..581...12....56.....2..",2.93587164876149e+80,25,4.8,"Hard"
"2708",1681020,"....951..8.......3...7..2.6.4......2..32...6.1....43.5.....89...18....3.7..3.....",4.32695187876143e+80,24,4.7,"Hard"
"2709",2831183,".....9.8..975....38...6.52....95..6.7.8..6....3......4..384............2.....51..",3.65219487297585e+80,24,4,"Hard"
"2710",824031,"..17...45.......96.....6....79.8....8.253..7..3...........7....4..3..8....324.7..",6.81792345724853e+80,24,4,"Hard"
"2711",2199922,"431.6....6.59......9..4...6...5..2.....6..79.....28.......7192..2....6.11......3.",4.31862579685937e+80,26,4.1,"Hard"
"2712",2766802,"..6....2...1..9...7.9.2..8.......3..4..1...569..58.....1.8..7.......7..36.....4..",3.4675812982165e+80,23,4.1,"Hard"
"2713",534315,"9.......7..42.5...2.....13..7..............68..159..2..9...6.........39.....18.42",9.83641257714236e+80,23,5.3,"Hard"
"2714",2307758,"..3...2.1..9.2..7...54....95....2...6...31..7.8..7.......25.8.6.....7592....8....",8.63795241419628e+80,26,4.2,"Hard"
"2715",1031351,".......478...2.36......68.945..3.7...........3.82..4..5....1....6.......27.4.9.8.",6.12893547849725e+80,25,4.4,"Hard"
"2716",2049250,"...2....49...5.....4..3..6...8.164.7.6..........37..1......9...2....31.6.75...2.9",1.86297354932655e+80,25,4.2,"Hard"
"2717",1225312,".3..6.2....9..2...4..9....1.6.......5...1..47.9......2.8...........567.....2.83.9",8.37561294619483e+80,23,4.1,"Hard"
"2718",1311708,".......2....79..4......41.3594.......1.....89..7.5......2.4..18..1..64...79.8....",9.48315627163793e+80,25,4.7,"Hard"
"2719",216443,"...27....4.2.3.5..38..4.....3.....8.168...73.......4.92....7......12.....53...6..",6.15278943472639e+80,25,5,"Hard"
"2720",134451,"....3.....284..7...7985........7...31..9....6.84...........436.4.718............4",5.4163792862842e+80,24,4.2,"Hard"
"2721",563342,"........646..9....12....5.8...2.5.1...4....6...3..4...57.4.1.2......2.......6...4",8.35127946467598e+80,23,4.1,"Hard"
"2722",1932893,"....2.8.56...7..1.5...41.2....2...6...9.....3.7..5.1...6...8...1.......8.45...97.",7.14326895692875e+80,25,5.7,"Hard"
"2723",2080437,"......6....1.82....5.7..3.....1..8...32..8.7...5..7.3......1..446....2.......3..9",7.83594621691382e+80,23,4,"Hard"
"2724",1495572,".92......5....6.7..74.2.5.983..51.....18..9.............9....4..2..7.8.....5.9..3",1.92735486583496e+80,25,4,"Hard"
"2725",439019,"8...2..9.6.9.......2.8..4.77.43....5.6...731.15...........841....61...3..1.7.....",8.47621593639475e+80,27,4,"Hard"
"2726",1128613,"27..9.4.....3.6.....4..7.....6...94.8.2..4..1...8...5........3......8...65..3.2..",2.73195486185347e+80,23,4.1,"Hard"
"2727",216685,".9.........2.43...45..9...6.26.54........7.5..8...6..19.35...64......8........3..",3.97615248862744e+80,24,4,"Hard"
"2728",1696159,"2..6.9....3.......4.7......35..672...7.1....4....5.3..........8..5.28.1..2.7..9.6",2.18679435539842e+80,25,4.7,"Hard"
"2729",818223,"..1.564...6...1.95.7..4..6.....1.528.82.....1.1.......6..3.7...........4.3.5.....",2.91756483463282e+80,25,4.5,"Hard"
"2730",2572328,"....7.9.3.8...4...5......6.......7.92.6..71...4..5....8..5...27...9.2..5....4.3..",1.62875943983615e+80,24,5.4,"Hard"
"2731",2635517,"8......13.1.8..9..347.2.....5.6.41....4.......2.578...57............63.........48",8.69457213215864e+80,25,4.2,"Hard"
"2732",1677002,".1....7.....91..2.4..7...96..3...5..7.9..8..3...2....82........1..84.....8...5..1",9.12486735675914e+80,24,4.2,"Hard"
"2733",2625973,".5.2.6...2............15.4...3....76.8.........7.2.39..3.67.1......9.4...1..4..3.",7.54236981291785e+80,24,4,"Hard"
"2734",752294,".8.9.....9.....83.4....87.1..1..2...54......7..7...5...7..64..5.3..8.6....52.....",7.86931254912476e+80,25,4.1,"Hard"
"2735",2444644,".9.8...5.......8.14..6..93.5.1.........7.95..83..2.....8453.2...........7.3......",3.92871654657944e+80,24,4.8,"Hard"
"2736",464151,"..5....8..49..8.767.............9.6..8.64.23...4.....52..9..14....5.6..8.....1...",6.25793481149258e+80,25,4,"Hard"
"2737",19231,".96...2.1.......5....1.4...5..8....9.2.....7...75.13......43....31.....624....8..",4.96375281173683e+80,24,4.5,"Hard"
"2738",2811593,".....8.56..5.....98...2.......2....774..1...3.3..6....15.....8..9...4.1...6.7....",3.14798256625342e+80,23,4,"Hard"
"2739",2304037,"..3.72...78..4.1.35..............95..1...67......19..42..73.........4.69..4......",6.93172548782645e+80,24,4.2,"Hard"
"2740",1993237,"..1..5..9..3.48.5.7....6......3..4...324.7..1.7........85....6.......39....5.2...",8.21735649693248e+80,24,5.5,"Hard"
"2741",2831087,"5...94.............2618....48.9..5..7..8....3......6.....7..1..3....9.64...4..9.5",5.37694812841572e+80,24,4,"Hard"
"2742",2566848,".....1.8.........4...8326.5.8.6.5...136...9..4.7........325.8...4.9...7.........2",3.25461789861579e+80,25,4.1,"Hard"
"2743",551034,"4...6...3.....8....17....5.2...5.3....8.17.2.9.....74.....3.......4.2.8......51.9",4.52761893369548e+80,24,4.7,"Hard"
"2744",2803916,"3....1.7.2..9.6....4..2.1..........9...28.3...2.4.....96........7.5...9.......2.1",3.56841972217957e+80,22,5.2,"Hard"
"2745",1269732,".7...5.1..2.3....5.....8.6...2..3....9.4.....36..7..21..6..1.32.83..7...9.....58.",8.79625314621395e+80,27,4.5,"Hard"
"2746",2348811,"..57.94.......3....71...98.21.4.7.....9.....2......8.....6.1.......3...47.2.9....",8.35769421924184e+80,23,4,"Hard"
"2747",714410,"...........46.3....8.1.95....8..74..21.........35...9.8.2.4...9.61.....2.......57",1.25874963974653e+80,24,4,"Hard"
"2748",2590793,".........5...7..3..3.9....1.5..4.......1.684...9.8...217...26...9...5......6..3..",9.18523476562472e+80,23,4,"Hard"
"2749",1554004,".......37..6..75..2....6..4...98.1..3......9..1..4...59...14.5...7.3.....2......8",5.91428637486398e+80,24,5.2,"Hard"
"2750",2799502,"....5..4...4..8..3.18....75.9..2....6..87....4...13..6..14.7.3..6..81............",9.36752841574198e+80,25,5.9,"Hard"
"2751",476699,"..1..4.......93....3.8..4.7.2.5.684.87...26...4.9.......7...5.9....5.3..6........",5.81764932764293e+80,25,4,"Hard"
"2752",2889338,"3.4.6.....5.9..3...2.........8..245.........1.3...8..2.....7..47..8..1....2..159.",3.94165278857924e+80,24,4.2,"Hard"
"2753",144498,"...7.......9.127.5.7389.1...4..6....8...7.6.1.....45.8..1..9.5..54...9.3.....1..6",1.26745389489313e+80,29,4.1,"Hard"
"2754",4967,"..7....4..9....5.....3.5.26....6.4.114.....8....9.........5.2..31...8...5..4.....",2.57689143693125e+80,22,5.8,"Hard"
"2755",2317836,"47.....3......6.....8...47984...95..........135.817...213......7....8.......6....",4.75982136139477e+80,24,4,"Hard"
"2756",922226,"...35..2......25...2.1..9....8.1..9....9.843.2..7.......6......3.....87..89271.4.",1.64359728973683e+80,27,4.3,"Hard"
"2757",963302,".1....2.7..9....8....31...6.....6.5..9..2.3..4....7.6.75..89...........1.4.......",5.14968237369742e+80,22,4.7,"Hard"
"2758",2471189,"....4.3...7......186...5.....4..3..9....6.5..1.......2...9.78.....5....3..56..9..",5.91742386473896e+80,22,4.9,"Hard"
"2759",148502,".84...........9..11...32.....7.5...8......56.46.....3.8....7.92..1.4...66.....1..",9.8451672353288e+80,24,4.5,"Hard"
"2760",1187039,".7..1...41.4..5..69..6..31....9.8.32...2.6.....7...8...4.........2.6..5.8..597...",2.76319584134786e+80,27,4.1,"Hard"
"2761",1307945,"...8....6.374..9..91........7.2....34....5....68...5.......4.8........69...3.8.2.",5.42819736837463e+80,23,5.2,"Hard"
"2762",2167787,"..9......8....7..6....457.34..7.....1....3..2..2....8.....2..65.6.....3..9....1..",7.49236518835197e+80,22,5.4,"Hard"
"2763",214326,"........71..9..3.84.5..3...64..3..8.7..4.6........8.9....8.....3....45.2..6..2...",8.39521647162947e+80,24,4.3,"Hard"
"2764",2791564,"8.3.......1...7...7......8...14.3..53...5...6..6...8...4.8...63..93.1.......2..9.",8.93512647412687e+80,24,4.3,"Hard"
"2765",419857,"....14..32.......9...62.8...1.8.......5..36.1.9..4...84...7...6....6.3479........",5.89714263264386e+80,25,4.1,"Hard"
"2766",2440346,"..1...7...8..6.....9..4.1.6........1..7....28.2.3.5...5....2..34....39.......9.5.",6.41238795785961e+80,23,4.1,"Hard"
"2767",2272250,"..4.......3.1..2.58......7...5..9..3...65.....2.....4...6.3..8....9.5..1...762...",9.14527638637148e+80,23,4.8,"Hard"
"2768",1608852,"...13..2......21.4.2...8..75.....86.8..3....9.6..1....6.3.79.4..8.5....2.........",4.78135926395762e+80,25,4.3,"Hard"
"2769",1737549,"...9..64.....823..1...5....6...4..8.2....9.7...3.....6.4...18......981..31...6.9.",8.72913645564782e+80,26,4.4,"Hard"
"2770",1248343,".8..4...1.639.8...9..1...7....3...84.3....71............2...4.6....16.....9.25...",2.87543691163978e+80,24,4.2,"Hard"
"2771",1656344,"....4..1..1.2....77....9...5.4...1......6478..86.7...912.8...6.....2....4..6.13..",9.62748513815237e+80,27,4.2,"Hard"
"2772",794490,".9....1.2...6.1.47...9.....5..7.8..976..4.....8...63..6754............512........",8.97354162352682e+80,25,4.3,"Hard"
"2773",855398,"..253..7.....9...3...1..9.2.614.....2.5.........28...61......35.....684...8.4....",6.92538174714693e+80,25,4.7,"Hard"
"2774",1934589,"..23..45..3...1.......4..8.....5..6316.9.............2.7..1...9.8...92..6....7...",8.12396457435782e+80,23,4,"Hard"
"2775",867357,"...3...45.6.75.....9.1..2..8...143..371......6..5.....1......3...29...6.......4..",2.17396845468752e+80,24,4.7,"Hard"
"2776",485300,"...186.7........92.........4.....8....8.3..2..218..4..2..96...86.7..5....5.....1.",9.42186375876453e+80,24,4.7,"Hard"
"2777",2406571,"65..2......26.58....14..2.....9.4.8.8.....7.4........51.8..7.3.....6..4.9.....1..",6.53728419492616e+80,25,4.8,"Hard"
"2778",38848,"3.....7.87..2...6..81..5.........3.1..5.6...........9.9.2.86......5.9.76..67.....",3.24691758759238e+80,24,4.3,"Hard"
"2779",2897594,"...9.2..75...81.938.....6...38......1.5..3.8.72.....3....64...1.......6...1.5.9..",4.13962857576481e+80,26,4.1,"Hard"
"2780",985619,"8.235.79..37..8..1......8..4...6........8.....762..9...5.....3..6..9.5....9..7.1.",8.12354796637928e+80,26,4.5,"Hard"
